Postal Code,Planning Region,Planning Area,LONGITUDE,LATITUDE
528769,EAST REGION,TAMPINES,103.940498383792,1.3589233900770101
737773,NORTH REGION,WOODLANDS,103.799288211079,1.43268333102777
689886,WEST REGION,CHOA CHU KANG,103.749390816945,1.3829203749574097
677670,WEST REGION,BUKIT PANJANG,103.77141333325501,1.3657285140837698
518075,EAST REGION,PASIR RIS,103.94508755780701,1.37207887142705
533867,NORTH EAST REGION,SERANGOON,103.882129918843,1.34216552160031
757095,NORTH REGION,SEMBAWANG,103.820046986144,1.44427303832318
533870,NORTH EAST REGION,SERANGOON,103.883331978746,1.34174765665101
768014,NORTH REGION,YISHUN,103.84435098979999,1.4357593553168402
797497,NORTH EAST REGION,SENGKANG,103.872467409718,1.38835086793249
648159,WEST REGION,JURONG WEST,103.724023040178,1.3455985411692601
688193,WEST REGION,CHOA CHU KANG,103.739965159294,1.3748639479944098
533869,NORTH EAST REGION,SERANGOON,103.882635407026,1.34197293873428
828775,NORTH EAST REGION,PUNGGOL,103.897211999398,1.40103013336656
828778,NORTH EAST REGION,PUNGGOL,103.897007994069,1.4006896273789298
533874,NORTH EAST REGION,SERANGOON,103.88260647489,1.3428619900457701
768797,NORTH REGION,YISHUN,103.83582870405199,1.4286631976712099
358473,CENTRAL REGION,TOA PAYOH,103.867869780252,1.33116326180603
358474,CENTRAL REGION,TOA PAYOH,103.866996465418,1.33154468020698
533886,NORTH EAST REGION,HOUGANG,103.902307933941,1.3734313164809497
768101,NORTH REGION,YISHUN,103.830277614211,1.4376919991961798
768103,NORTH REGION,YISHUN,103.829827070243,1.43751134209596
768074,NORTH REGION,YISHUN,103.829474848167,1.4378732768896
768069,NORTH REGION,YISHUN,103.829625094234,1.4374247817544699
465409,EAST REGION,BEDOK,103.949228075007,1.32730425607928
768078,NORTH REGION,YISHUN,103.830029132651,1.4382414066042501
506894,EAST REGION,PASIR RIS,103.96470402638799,1.3562363607848702
533875,NORTH EAST REGION,SERANGOON,103.88227640211299,1.34257681012079
768071,NORTH REGION,YISHUN,103.82893880384898,1.43722064821859
767992,NORTH REGION,YISHUN,103.845277437241,1.4167592293520501
667968,WEST REGION,BUKIT BATOK,103.763727582766,1.36484389694132
528597,EAST REGION,TAMPINES,103.94122440191299,1.3594738527894
797498,NORTH EAST REGION,SENGKANG,103.87244207569701,1.3878835063999702
519287,EAST REGION,PASIR RIS,103.940036196424,1.38162080141664
319459,CENTRAL REGION,TOA PAYOH,103.851224736347,1.33933820986766
533878,NORTH EAST REGION,HOUGANG,103.904196137886,1.37578156689289
358455,CENTRAL REGION,TOA PAYOH,103.86835187149,1.3312132265422298
757061,NORTH REGION,SEMBAWANG,103.820142157297,1.44320134433557
534020,NORTH EAST REGION,HOUGANG,103.90364385959299,1.3759931444281497
534017,NORTH EAST REGION,HOUGANG,103.903155428664,1.3767928892304702
768007,NORTH REGION,YISHUN,103.843763597713,1.43521781713258
533872,NORTH EAST REGION,SERANGOON,103.882946485639,1.3422648205274599
528536,EAST REGION,TAMPINES,103.92952617343398,1.3556227435525399
737769,NORTH REGION,WOODLANDS,103.799984842559,1.4323288802860599
533871,NORTH EAST REGION,SERANGOON,103.883154008285,1.34196061894414
126754,WEST REGION,CLEMENTI,103.75329091331498,1.3206143005536202
389782,CENTRAL REGION,GEYLANG,103.884668916461,1.31721501497666
739011,NORTH REGION,WOODLANDS,103.80089822487601,1.4327264570207099
738998,NORTH REGION,WOODLANDS,103.79983130494,1.43144815338319
768798,NORTH REGION,YISHUN,103.835736608899,1.4282268046176498
689882,WEST REGION,CHOA CHU KANG,103.74942942477199,1.38347939915724
519948,EAST REGION,PASIR RIS,103.943329768384,1.3793296236722699
534018,NORTH EAST REGION,HOUGANG,103.903005960764,1.37660246551405
797486,NORTH EAST REGION,SENGKANG,103.879774193503,1.3953135283311497
528533,EAST REGION,TAMPINES,103.929231871684,1.35487857823309
768803,NORTH REGION,YISHUN,103.835893345229,1.42637606426472
533882,NORTH EAST REGION,HOUGANG,103.90348521804701,1.37437525085513
128992,WEST REGION,CLEMENTI,103.754316181357,1.32335694752356
648130,WEST REGION,JURONG WEST,103.72402303720101,1.3461174655127999
768697,NORTH REGION,YISHUN,103.84151136739,1.41794971242497
737703,NORTH REGION,WOODLANDS,103.810309503009,1.44373743554444
648146,WEST REGION,JURONG WEST,103.69636476955799,1.35209459951596
768013,NORTH REGION,YISHUN,103.844547646304,1.43554197174043
536494,NORTH EAST REGION,SERANGOON,103.87683572891198,1.35105750010477
129961,WEST REGION,CLEMENTI,103.768536922932,1.30667624811568
358472,CENTRAL REGION,TOA PAYOH,103.868659488195,1.33202729656295
228478,CENTRAL REGION,ROCHOR,103.84769412295,1.3005048366943501
358453,CENTRAL REGION,TOA PAYOH,103.868392548458,1.3318589327858001
519952,EAST REGION,PASIR RIS,103.942744453101,1.37984165397142
158745,CENTRAL REGION,BUKIT MERAH,103.81718527390301,1.29003067053998
618721,WEST REGION,JURONG WEST,103.723817615498,1.33215538990119
149457,CENTRAL REGION,QUEENSTOWN,103.807020127351,1.294336667463
519290,EAST REGION,PASIR RIS,103.94050553367902,1.3822856105566401
576443,CENTRAL REGION,BISHAN,103.82970886314199,1.35982507427437
528572,EAST REGION,TAMPINES,103.928442548471,1.35230138417909
128990,WEST REGION,CLEMENTI,103.754366708019,1.3230581874426899
519284,EAST REGION,PASIR RIS,103.940882286175,1.38163869030538
828713,NORTH EAST REGION,PUNGGOL,103.90749215142901,1.4012614775319199
358454,CENTRAL REGION,TOA PAYOH,103.86836412960899,1.3315560847257701
828748,NORTH EAST REGION,PUNGGOL,103.91275256778201,1.39065459161318
828750,NORTH EAST REGION,PUNGGOL,103.91240814269301,1.39123413031438
519283,EAST REGION,PASIR RIS,103.940839678846,1.38193442744681
519951,EAST REGION,PASIR RIS,103.94242750858601,1.37971704130714
519956,EAST REGION,PASIR RIS,103.943764660548,1.38001140897803
648157,WEST REGION,JURONG WEST,103.724623449937,1.3454744912953502
739021,NORTH REGION,WOODLANDS,103.80092829854799,1.43155445278903
688238,WEST REGION,CHOA CHU KANG,103.75127238511801,1.37697290394124
533868,NORTH EAST REGION,SERANGOON,103.88238848326401,1.34207775355448
528569,EAST REGION,TAMPINES,103.927623961465,1.3519077865128202
688209,WEST REGION,CHOA CHU KANG,103.750802449388,1.37588208700764
519958,EAST REGION,PASIR RIS,103.94457970737601,1.38004393149072
